RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9043,15684020,Williams,526,France,Male,33,5,0.0,2,1,0,20104.660965945634,1
9044,15598244,Brown,370,Germany,Female,45,4,188034.81354257104,1,1,1,137447.3646916594,0
9045,15689980,Jones,665,Spain,Female,40,2,112834.75358914433,2,1,1,93911.82695135611,1
9046,15595063,Garcia,401,Germany,Female,31,1,249381.50682074967,1,1,1,107974.02650659469,1
9047,15724519,Miller,787,France,Female,60,3,19552.969145744697,1,1,0,33667.328762706486,1
9048,15808422,Davis,772,Spain,Female,65,3,120348.10180113612,2,1,1,137041.0377169717,0
9049,15730930,Rodriguez,582,France,Male,38,9,148792.47783294812,2,1,0,14393.219997420849,1
9050,15708095,Martinez,782,Spain,Male,29,1,219959.69635582026,2,1,0,50671.89524070167,0
9051,15635513,Smith,472,Germany,Female,36,8,0.0,1,1,1,180598.9172426849,0
9052,15793909,Johnson,711,Spain,Female,27,10,42811.70087377012,2,1,0,5143.945527274962,0
9053,15845474,Williams,797,France,Male,43,10,0.0,1,1,0,149180.47548315706,0
9054,15694315,Brown,449,France,Female,44,2,85432.14814966521,1,0,1,31723.69736265144,1
9055,15662651,Jones,563,France,Male,48,0,0.0,1,0,1,166644.22068342214,1
9056,15740643,Garcia,759,Germany,Female,42,4,0.0,1,0,1,121562.76486589901,1
9057,15630530,Miller,676,France,Male,41,9,233942.97405042464,1,1,0,6765.108918768018,1
9058,15811303,Davis,484,Germany,Male,28,2,0.0,1,0,0,1709.661766279401,1
9059,15576289,Rodriguez,805,Spain,Male,26,5,232013.55039894304,1,1,0,115085.02258344518,0
9060,15733918,Martinez,667,Germany,Male,18,0,101670.08304391561,1,1,1,158767.00990826555,0
9061,15838444,Smith,567,Germany,Female,39,9,221476.58149845706,2,1,1,142820.39292949007,1
9062,15774203,Johnson,437,Spain,Female,47,3,135533.02340972284,1,0,1,59110.7698903485,0
9063,15699712,Williams,629,Germany,Male,50,0,96632.14294627748,1,1,1,144796.4419605784,0
9064,15818557,Brown,389,France,Male,47,0,76435.60619498782,2,1,0,55591.71484151084,1
9065,15849994,Jones,589,Spain,Female,35,9,126506.07646954781,1,1,0,99016.97908011556,0
9066,15763340,Garcia,681,Germany,Male,57,7,94714.40817384918,1,1,0,44244.541933076434,1
9067,15706981,Miller,780,France,Male,29,9,158486.76093787653,1,1,1,23135.143261476267,0
9068,15762871,Davis,485,Spain,Male,29,10,0.0,1,1,0,192047.6749164212,0
9069,15746265,Rodriguez,531,Germany,Female,46,3,241002.520691209,1,1,0,129654.64945027238,0
9070,15586652,Martinez,614,Germany,Male,53,9,0.0,1,1,0,44836.43997093017,1
9071,15745693,Smith,608,France,Female,56,2,24157.245354590297,1,0,0,24635.610187305236,1
9072,15612467,Johnson,531,Spain,Male,48,5,40765.16436967678,1,1,0,51495.87496161729,1
9073,15725124,Williams,370,France,Female,46,10,0.0,1,0,0,74271.95329805509,1
9074,15652823,Brown,700,Spain,Male,47,9,0.0,1,1,1,173095.23080220527,1
9075,15837153,Jones,781,France,Female,36,8,112088.93538415774,1,0,1,136481.90302135216,1
9076,15648912,Garcia,780,Spain,Female,30,5,0.0,2,1,1,72030.79645234188,1
9077,15692235,Miller,821,France,Female,41,0,0.0,1,1,1,65217.492712384315,1
9078,15574421,Davis,545,France,Female,22,7,172440.59411275343,2,1,0,47549.928249503384,0
9079,15645694,Rodriguez,561,France,Male,35,0,0.0,1,1,0,22539.444240795823,1
9080,15785674,Martinez,796,France,Female,33,2,0.0,2,1,1,172258.84355672277,1
9081,15591606,Smith,365,Spain,Male,44,8,108063.94012300832,3,1,1,94341.93545958358,1
9082,15770281,Johnson,551,Germany,Male,41,3,90591.0958338684,1,0,1,189240.90139491,1
9083,15616086,Williams,712,France,Male,53,7,0.0,2,1,0,155968.8384712199,0
9084,15596354,Brown,567,France,Female,47,8,120071.71697152649,2,1,0,138643.0678319776,0
9085,15657566,Jones,442,France,Female,32,7,122230.0525967592,1,1,0,69236.64986075358,1
9086,15691514,Garcia,482,Spain,Female,45,5,121194.08741195958,3,1,1,94176.02976383423,1
9087,15711572,Miller,488,France,Male,21,8,6696.603970031634,3,1,1,47473.468080088875,1
9088,15756876,Davis,506,France,Female,46,10,0.0,1,1,1,159911.52115892107,1
9089,15814236,Rodriguez,842,France,Male,31,5,200769.40348322294,1,0,1,93262.6249754666,0
9090,15580753,Martinez,684,France,Female,32,4,0.0,1,0,1,157829.6417122058,0
9091,15702817,Smith,419,France,Male,52,7,163294.09170887817,3,1,1,16435.69389697297,0
9092,15716644,Johnson,653,France,Female,42,3,231794.35431737654,1,0,1,62937.35690896296,1
9093,15786076,Williams,364,Spain,Female,37,2,20547.160162247168,1,1,0,17576.240707234505,1
9094,15587082,Brown,584,Spain,Male,49,3,2764.519705976798,3,1,1,118010.6038235851,1
9095,15714047,Jones,561,France,Male,53,8,212904.2738502081,1,1,0,144745.53697664454,1
9096,15808935,Garcia,639,Spain,Male,29,3,223229.7517912594,3,1,0,156959.47742341197,0
9097,15821718,Miller,409,France,Female,31,6,0.0,1,0,0,74085.46054696856,1
9098,15800721,Davis,601,Germany,Male,47,0,152964.7387536735,4,1,1,27372.419305677864,1
9099,15615593,Rodriguez,795,France,Male,42,5,0.0,4,1,1,193690.44431978025,0
9100,15747294,Martinez,351,Spain,Female,20,7,164535.72446586375,1,1,1,37999.41559749129,1
9101,15780693,Smith,585,Spain,Female,56,6,229655.42001912056,1,1,1,64591.78290372518,1
9102,15845765,Johnson,685,France,Male,34,4,80242.01823016303,3,1,1,60953.27019433003,1
9103,15844547,Williams,368,Germany,Male,28,3,0.0,2,0,0,153998.914770029,1
9104,15821917,Brown,831,France,Male,39,1,90665.5014991535,1,0,1,167301.3931440607,0
9105,15829739,Jones,398,Spain,Male,48,0,176614.42554410384,3,1,0,57094.29817317682,1
9106,15725060,Garcia,427,France,Female,50,0,0.0,1,1,0,56669.04683457745,1
9107,15824472,Miller,821,France,Male,39,4,0.0,3,1,0,137958.01936126678,1
9108,15691403,Davis,377,Spain,Male,64,8,0.0,1,0,0,171792.305994353,1
9109,15639228,Rodriguez,397,France,Male,67,6,16665.102803497284,3,0,1,30274.834094383346,1
9110,15712212,Martinez,445,France,Male,43,1,91448.30877422725,1,1,1,196760.82256458554,1
9111,15791393,Smith,514,France,Male,38,5,153524.5606663236,1,0,0,136640.58233033842,1
9112,15724432,Johnson,807,Spain,Female,35,9,0.0,1,1,0,60328.88202697595,0
9113,15852821,Williams,782,France,Female,37,6,130367.01475889623,1,1,1,153101.963891538,0
9114,15801012,Brown,714,France,Female,53,7,73732.12817847019,1,1,0,9408.497106158895,0
9115,15764638,Jones,525,Spain,Male,42,10,87846.4929456719,1,1,0,182003.53459952457,1
9116,15765079,Garcia,422,France,Female,47,8,116891.7624942386,1,0,0,95404.58391567263,1
9117,15622398,Miller,821,France,Male,45,2,2158.8480403363087,2,0,1,42519.026146239856,0
9118,15636083,Davis,705,France,Female,45,1,46847.62732223724,1,1,0,135225.86059359644,1
9119,15844496,Rodriguez,378,France,Female,49,6,2196.3086963676938,1,1,0,18624.229145207522,1
9120,15745817,Martinez,793,France,Male,47,7,238475.90587480384,2,1,1,94970.67625819563,0
9121,15580334,Smith,506,Germany,Male,43,8,71074.99094825276,1,0,1,187781.12196923274,1
9122,15644865,Johnson,663,France,Female,57,9,99841.44238147557,1,0,1,127714.20799198432,1
9123,15828414,Williams,653,France,Male,25,4,68638.46158391106,1,1,1,18905.436168436874,1
9124,15689126,Brown,628,France,Female,41,8,95309.33866975743,1,1,0,175264.83568874156,0
9125,15815921,Jones,632,France,Female,33,0,47901.41608947046,2,0,1,165887.91219141055,0
9126,15745861,Garcia,828,Spain,Female,48,8,142053.52732703002,4,1,1,147928.0914863823,1
9127,15769950,Miller,840,France,Male,22,9,50761.40035373278,1,0,1,32687.222873103226,0
9128,15771239,Davis,356,France,Female,41,4,14470.25489618109,1,1,0,123553.5024199641,1
9129,15763566,Rodriguez,654,France,Male,43,1,99243.99388007408,1,0,0,157110.8835924372,1
9130,15767167,Martinez,531,Germany,Male,51,5,163399.58125039158,3,1,0,142705.7849574759,1
9131,15752924,Smith,458,France,Female,34,0,0.0,3,0,0,66726.75173634733,1
9132,15676875,Johnson,673,France,Female,66,6,199753.8519960325,1,0,0,189991.42788051712,0
9133,15703681,Williams,555,Spain,Female,33,6,192099.13191177123,1,1,1,39874.424487378834,1
9134,15634148,Brown,583,France,Male,27,9,164560.23157593518,2,1,0,87621.76510061717,1
9135,15771300,Jones,775,Germany,Male,45,7,34146.22185090316,1,1,1,82015.22411400554,1
9136,15792002,Garcia,807,Spain,Male,37,0,66116.30562836528,3,1,0,179282.26599122802,0
9137,15845479,Miller,536,France,Female,57,1,0.0,2,0,0,41742.29263401567,1
9138,15852406,Davis,777,Spain,Female,23,10,45204.335725442805,1,1,1,154220.90089674038,0
9139,15620764,Rodriguez,831,Germany,Female,39,0,160392.18561992503,4,0,1,106443.79731035262,0
9140,15853766,Martinez,759,Spain,Female,47,7,0.0,2,1,1,121585.63820178526,1
9141,15585041,Smith,756,Germany,Female,32,7,12103.701972252635,2,1,0,3735.8900367234914,0
9142,15628482,Johnson,678,France,Male,25,2,18245.913198496473,4,1,0,135060.15787463178,1
9143,15842746,Williams,706,France,Male,53,9,23768.495601303784,1,1,1,44976.77129922821,0
9144,15576339,Brown,357,Germany,Male,30,1,0.0,1,1,0,90763.98927402562,1
9145,15783687,Jones,402,France,Female,49,8,61022.636781405934,4,1,1,95151.6526129416,1
9146,15787369,Garcia,747,Germany,Female,29,4,219195.63767307447,3,1,0,192404.77951045238,1
9147,15591079,Miller,548,France,Female,35,8,125135.7512072211,4,1,1,93100.3279117919,1
9148,15683872,Davis,740,Germany,Female,46,1,107997.69025180375,1,1,0,83514.87027531787,1
9149,15780502,Rodriguez,486,France,Male,42,5,123214.78579944656,1,1,1,152069.88152201465,1
9150,15630078,Martinez,608,France,Female,29,10,0.0,1,1,0,84066.39975448325,0
9151,15826040,Smith,683,Germany,Male,44,0,31158.45297578049,1,1,1,175116.10110060946,0
9152,15620392,Johnson,750,France,Male,18,6,166685.69238412927,2,0,0,105857.37343248235,0
9153,15657483,Williams,847,France,Female,26,3,2197.697602452947,1,0,1,174312.34014771876,0
9154,15825597,Brown,521,France,Male,56,6,0.0,1,0,1,133193.99234079153,1
9155,15644044,Jones,435,Spain,Male,37,8,0.0,4,0,0,130210.08226227271,1
9156,15687100,Garcia,395,Germany,Female,46,0,15442.334643592154,2,0,0,113067.48739998558,1
9157,15597058,Miller,695,France,Male,45,0,235954.061579181,1,1,0,99258.3112732478,1
9158,15635984,Davis,535,France,Female,35,10,86590.30898114455,2,1,0,72714.98710517451,0
9159,15625268,Rodriguez,505,France,Male,40,6,247204.22030189144,2,0,1,160188.12565509905,1
9160,15803479,Martinez,842,Spain,Female,27,9,104240.02240361599,1,1,1,127966.11012179902,0
9161,15707459,Smith,747,France,Female,40,10,115101.96464618872,1,1,0,19120.982979710967,1
9162,15627307,Johnson,358,France,Male,34,1,0.0,2,1,1,135403.86353014244,1
9163,15846736,Williams,464,France,Male,59,7,28887.945378445995,2,1,1,9709.172883082165,1
9164,15667433,Brown,503,Spain,Female,31,3,0.0,1,1,1,195200.01167817955,0
9165,15757492,Jones,479,Germany,Female,44,6,226949.78469322095,1,0,1,64212.92135610558,1
9166,15815166,Garcia,680,Spain,Female,36,9,175323.5272161,1,1,0,23566.47415261935,0
9167,15790290,Miller,430,France,Female,47,1,161485.26906921715,3,0,1,46371.3522748854,1
9168,15579727,Davis,733,Spain,Male,25,7,0.0,1,0,1,190081.74019446404,0
9169,15848267,Rodriguez,639,Germany,Male,37,5,90171.38385029181,2,0,0,98772.89717529391,1
9170,15675085,Martinez,496,France,Male,44,0,88366.75709722922,1,0,0,195416.11762960153,1
9171,15818472,Smith,644,France,Male,41,8,6649.333021825021,1,1,1,65180.25412933119,0
9172,15623732,Johnson,815,France,Male,43,10,111822.10875296364,1,1,0,8645.11094320329,0
9173,15633933,Williams,618,Spain,Male,30,1,126975.81637388219,1,1,0,183781.9505600668,1
9174,15708785,Brown,482,Spain,Male,35,3,0.0,2,1,1,183590.55499450362,1
9175,15802204,Jones,399,Spain,Female,38,8,0.0,3,0,1,70612.81918317803,1
9176,15653396,Garcia,372,France,Male,46,7,0.0,3,1,0,132060.65948931655,1
9177,15695767,Miller,727,France,Male,52,7,0.0,1,1,1,51448.29307172797,1
9178,15704683,Davis,725,Germany,Male,20,3,248472.16183245034,1,0,0,125008.03251667778,1
9179,15830538,Rodriguez,437,France,Male,35,0,217503.99548231545,2,1,0,12861.163056972826,1
9180,15681014,Martinez,762,Germany,Female,32,9,0.0,1,1,0,69255.5193256076,0
9181,15594511,Smith,461,Spain,Male,31,3,0.0,1,1,0,77518.2136317382,1
9182,15585793,Johnson,460,France,Male,41,2,74326.71762007593,4,0,0,62278.53643295492,1
9183,15623806,Williams,421,France,Female,39,10,120773.82584286656,1,1,1,98114.73140305604,0
9184,15727278,Brown,503,Germany,Female,27,2,18138.04569313862,1,1,0,131619.33003827414,1
9185,15770001,Jones,812,France,Female,27,0,0.0,1,0,0,100002.98859752937,1
9186,15637635,Garcia,406,Germany,Male,43,8,135095.17169934028,1,0,0,89412.7721598007,0
9187,15638489,Miller,606,France,Male,28,2,0.0,4,1,0,132457.41695417932,1
9188,15845784,Davis,505,Spain,Male,32,3,75104.70998342888,1,0,0,169176.08452456736,1
9189,15720924,Rodriguez,462,Germany,Female,48,0,0.0,1,1,1,88851.22047229794,1
9190,15693769,Martinez,667,Germany,Male,40,2,91720.07759144343,2,0,1,94603.84365335893,1
9191,15565737,Smith,396,France,Male,54,0,113011.35998186571,1,1,1,173831.81724054486,1
9192,15604752,Johnson,587,Spain,Female,37,3,0.0,2,0,1,1642.661472576207,1
9193,15646439,Williams,683,France,Female,61,9,214764.9008866779,2,1,1,82467.17570081924,1
9194,15625772,Brown,455,France,Male,37,6,249215.66801667766,4,1,1,4455.888639336541,1
9195,15696314,Jones,831,France,Female,50,9,115951.87543577809,1,1,1,75315.11013260727,0
9196,15639302,Garcia,536,France,Female,30,10,219138.4553285736,1,1,0,51841.365071821834,1
9197,15595574,Miller,508,France,Female,32,7,172935.814825198,1,0,0,111390.0478614429,1
9198,15733421,Davis,547,France,Female,55,7,215890.93248030485,1,0,1,93079.82740636815,0
9199,15637169,Rodriguez,731,Germany,Male,32,0,82787.44600725734,1,1,1,20530.33524710761,1
9200,15854315,Martinez,526,Spain,Male,36,10,26861.753067461246,1,0,1,106506.83807892416,1
9201,15761902,Smith,610,France,Male,32,5,32762.718419262234,1,1,1,138733.89168419896,0
9202,15574029,Johnson,636,Germany,Male,50,7,0.0,3,1,1,11214.036472308713,0
9203,15703106,Williams,642,France,Male,26,9,0.0,1,0,1,6523.883054779072,1
9204,15817220,Brown,684,France,Male,52,9,0.0,1,1,1,176920.27801424777,0
9205,15686874,Jones,492,Spain,Female,41,7,0.0,1,1,1,113368.58805126967,1
9206,15612339,Garcia,657,France,Male,40,8,90080.3101294643,2,0,0,21749.733329058727,1
9207,15839113,Miller,840,Spain,Female,38,7,173819.90877279325,1,0,1,143653.8293936415,0
9208,15767376,Davis,546,France,Male,51,4,116410.42927259424,1,1,1,171330.40256039434,1
9209,15679621,Rodriguez,825,France,Male,36,0,62178.32434983142,3,0,0,193409.4823742251,1
9210,15737514,Martinez,574,France,Female,31,8,0.0,2,0,1,165997.8147374431,1
9211,15573588,Smith,744,Germany,Female,44,9,141314.21881718145,1,1,1,150029.28646019526,1
9212,15794679,Johnson,392,Spain,Female,38,9,0.0,2,0,0,175673.8398771909,0
9213,15590619,Williams,803,Spain,Female,58,9,67122.72064065142,1,0,0,97507.90759805063,1
9214,15757782,Brown,500,Spain,Male,48,9,118171.84091020022,4,1,1,97270.33833380666,1
9215,15839774,Jones,645,France,Male,42,4,133912.07795920334,1,1,0,135193.22346043529,1
9216,15667902,Garcia,412,Spain,Male,53,6,0.0,1,1,0,175084.56969585843,1
9217,15775872,Miller,479,France,Male,24,6,165657.1237124492,1,0,0,41755.45164260728,1
9218,15775197,Davis,604,France,Female,44,10,0.0,1,1,1,86276.06219189402,1
9219,15734111,Rodriguez,812,Spain,Female,40,3,225925.32759953808,1,1,1,150980.95157842877,0
9220,15648195,Martinez,692,France,Male,36,7,132723.85820239712,1,1,1,56538.78998267259,0
9221,15781560,Smith,563,France,Male,36,10,26797.725429125672,1,1,1,11131.085614271748,1
9222,15799554,Johnson,422,Germany,Male,50,9,128908.57408016703,2,0,1,82391.17032816033,1
9223,15693980,Williams,780,Spain,Female,20,8,129073.70828752674,1,0,1,194513.14265828812,0
9224,15647692,Brown,453,Spain,Male,43,3,48913.14225549695,1,0,1,129219.73371805245,1
9225,15855858,Jones,507,France,Male,24,1,208076.19134286285,1,1,1,155552.84372346973,1
9226,15617833,Garcia,621,France,Male,36,9,242578.414665162,1,1,0,20249.094441568126,1
9227,15820770,Miller,664,Spain,Male,38,3,241986.6963505437,4,1,1,105791.19520929012,1
9228,15724857,Davis,587,Spain,Male,55,1,11010.734053478327,1,1,1,175347.32735709264,0
9229,15717916,Rodriguez,652,Spain,Female,33,0,96296.57253865701,2,1,0,175971.5242196007,1
9230,15657328,Martinez,721,Germany,Male,39,0,70154.1141759591,3,1,1,195909.95992987766,0
9231,15688473,Smith,507,Germany,Female,26,10,0.0,1,1,0,164944.68124139475,0
9232,15795116,Johnson,458,France,Male,44,3,119519.98028948216,1,1,1,174807.62772555772,1
9233,15706995,Williams,358,Germany,Male,25,8,93369.84523696426,1,0,1,41064.48404887352,1
9234,15824714,Brown,670,Spain,Male,21,8,134515.44608731352,1,1,1,5225.378787138825,0
9235,15581817,Jones,408,Spain,Female,23,6,167727.83356850236,1,1,1,131110.06595821414,1
9236,15747825,Garcia,707,France,Female,36,4,125524.84211845466,3,1,0,137970.5929933275,1
9237,15617070,Miller,541,Spain,Male,36,5,6603.91342626232,1,0,1,183479.24173480133,0
9238,15745590,Davis,485,Germany,Female,50,0,244643.88818444914,1,1,1,111438.72884115844,1
9239,15799683,Rodriguez,600,Germany,Female,54,2,0.0,1,0,1,84822.70434858509,1
9240,15779976,Martinez,728,Germany,Female,53,0,0.0,2,0,0,186875.29858868057,1
9241,15771084,Smith,785,France,Male,50,9,200707.1713690106,1,0,1,39798.941965132195,0
9242,15754575,Johnson,495,France,Female,59,4,81284.90158421728,1,0,1,93739.89533215629,1
9243,15613333,Williams,696,France,Male,43,3,6863.137015340082,1,1,1,8707.356295140942,1
9244,15776985,Brown,815,France,Female,43,2,157503.12753076747,2,1,1,158926.0293783692,1
9245,15727549,Jones,701,Spain,Male,57,5,0.0,1,0,1,124743.81186028087,0
9246,15756783,Garcia,407,France,Female,27,5,0.0,1,1,0,58016.347747526415,0
9247,15779508,Miller,526,Spain,Male,48,8,0.0,2,1,1,107831.70535907714,0
9248,15762224,Davis,637,France,Male,38,3,156697.87105819298,3,1,1,137438.92422263607,1
9249,15745585,Rodriguez,594,France,Female,52,8,0.0,1,1,1,158273.63476760953,0
9250,15846740,Martinez,397,France,Male,50,3,188881.4986625282,2,0,1,20646.984617063317,1
9251,15801593,Smith,650,Germany,Male,37,7,0.0,1,1,1,38521.92193599869,0
9252,15779109,Johnson,787,France,Female,26,7,6883.070431369154,2,1,1,104556.3011946439,1
9253,15808419,Williams,705,France,Male,52,1,0.0,3,1,1,142060.67759112775,1
9254,15758580,Brown,449,Germany,Male,34,9,58201.42008443779,1,1,1,176002.04111886688,1
9255,15588787,Jones,562,Germany,Female,40,7,224558.5546375737,3,1,0,108933.58598098865,0
9256,15651338,Garcia,651,Spain,Female,27,1,0.0,2,1,0,60939.80378597257,1
9257,15723980,Miller,829,France,Male,35,10,243117.77753485675,1,1,0,171563.8614311758,1
9258,15717670,Davis,764,France,Male,49,7,43832.176696404604,3,0,1,192164.94939156715,1
9259,15628784,Rodriguez,514,Germany,Male,42,5,187891.15400074952,1,1,1,49819.52932214444,1
9260,15660729,Martinez,749,Germany,Male,31,2,112028.47389901955,1,1,1,120437.81281983315,1
9261,15663252,Smith,779,Spain,Female,20,10,0.0,1,0,0,64304.12371587839,0
9262,15704056,Johnson,475,France,Female,45,6,147045.8897891797,1,0,1,171912.8302309546,1
9263,15659725,Williams,651,France,Male,34,5,0.0,1,0,0,81732.95285377806,0
9264,15828100,Brown,811,France,Male,40,2,24563.794693010565,3,1,0,182782.26971202396,0
9265,15773328,Jones,470,Spain,Female,37,4,15097.870377348694,1,1,1,94987.097412071,1
9266,15581188,Garcia,437,France,Male,34,3,50761.80654636128,1,1,0,146414.83862667705,0
9267,15585047,Miller,566,Germany,Male,45,5,0.0,1,0,1,68942.22239704657,0
9268,15836589,Davis,410,France,Male,30,0,199032.49608426436,2,0,0,105370.32406584836,1
9269,15627297,Rodriguez,651,Spain,Female,40,0,107076.29935322399,1,1,1,138085.9150807855,1
9270,15780170,Martinez,528,France,Female,43,7,168634.6450125822,1,1,1,38072.01443249065,1
9271,15742876,Smith,539,Spain,Male,52,7,192741.765065609,3,1,1,34862.95506488687,0
9272,15718749,Johnson,512,France,Male,39,8,0.0,1,0,0,17402.232972493297,0
9273,15571978,Williams,430,Germany,Female,27,7,0.0,1,1,1,70458.61431444869,0
